name,mcc,service_line,segment,service_offering,contract_type,planned_cost,actual_cost,planned_effort,actual_effort,resource_count,start_date,end_date,tech_stack,status,baseline_rpp,latest_rpp,dollar_impact,project_margin_baseline,project_margin_latest,onsite_mix_pct
CKYCD25MDNA,CITIMAST,DNA,BFS,Non Maintenance,FP,0.0,0.0,0.0,0.0,1,2025-01-01,2026-04-30,DNA,Underrun,,,0.0,0.0,0.0,
CKYCD25MIQE,CITIMAST,IQE,BFS,Non Maintenance,FP,150755.2,142724.8,24.0,23.0,4,2025-01-01,2026-04-30,IQE,Underrun,6281.47,6205.43,-977.36,0.071,0.197,0.5
CM22MACSHILADM,CAREMARK,ADM,HC,Non Maintenance,FP,1888979.54,2479273.1,140.7,188.4,23,2022-04-04,2026-03-31,ADM,Overrun,13425.58,13159.62,32075.23,0.371,0.363,1.0
CM22MDAIBPOTSO,CAREMARK,BPOTSO,HC,Non Maintenance,FP,0.0,0.0,0.0,0.0,1,2022-07-01,2026-01-31,BPOTSO,Underrun,,,0.0,0.0,0.0,
CM22MDAICHINA,CAREMARK,CHINA,HC,Non Maintenance,FP,126672.11,126672.11,23.94,23.94,4,2022-07-01,2026-01-31,CHINA,Underrun,5291.23,5291.23,0.0,-0.268,,1.0
CM22MDAICIS,CAREMARK,CIS,HC,Non Maintenance,FP,324239.12,314425.23,73.4,73.4,12,2022-07-01,2026-01-31,CIS,Overrun,4417.43,4283.72,1748.2,0.801,0.795,0.0
CM22MDAIDNA,CAREMARK,DNA,HC,Non Maintenance,FP,206664.59,293869.29,17.56,31.75,3,2022-07-01,2026-01-31,DNA,Overrun,11769.05,9255.73,7370.52,0.514,0.378,0.58
CM22MDAIDX,CAREMARK,DX,HC,Non Maintenance,FP,2177265.05,2359138.03,211.39,256.55,35,2022-07-01,2026-01-31,DX,Overrun,10299.75,9195.63,21423.8,0.506,0.497,0.48
CM22MDAIEAISDLY,CAREMARK,EAS,HC,Non Maintenance,FP,155280.21,192326.6,17.32,26.74,3,2022-07-01,2026-01-31,EAS,Underrun,8965.37,7192.47,-22060.18,0.061,0.106,0.56
CM22MDAIEDGE,CAREMARK,EDGE,HC,Non Maintenance,FP,907209.41,1051652.29,120.39,148.29,20,2022-07-01,2026-01-31,EDGE,Overrun,7535.59,7091.86,54542.81,0.248,0.278,0.64
CM22MDAIHILADM,CAREMARK,ADM,HC,Non Maintenance,FP,52278928.14,48864584.56,6486.39,6007.7,1081,2022-07-01,2026-01-31,ADM,Overrun,8059.79,8133.66,2533431.08,0.477,0.422,0.4
CM22MDAIIGC,CAREMARK,IGC,HC,Non Maintenance,FP,0.0,35692.07,0.15,0.15,1,2022-07-01,2026-01-31,IGC,Overrun,0.0,237947.13,2400.0,0.0,,1.0
CM22MDAIIQE,CAREMARK,IQE,HC,Non Maintenance,FP,19158191.78,17842371.42,3586.16,3409.96,598,2022-07-01,2026-01-31,IQE,Overrun,5342.26,5232.43,618474.86,0.404,0.346,0.33
CM22MDAIWD,CAREMARK,WD,HC,Non Maintenance,FP,120787.2,120787.2,11.75,11.75,2,2022-07-01,2026-01-31,WD,Underrun,10279.76,10279.76,0.0,0.176,0.176,1.0
CM24ACLECIS,CAREMARK,CIS,HC,Non Maintenance,FP,36029.92,49473.92,5.0,4.83,1,2024-02-01,2026-03-31,CIS,Underrun,7205.98,10243.05,-17873.05,-0.246,0.351,1.0
CM24ACLEDNA,CAREMARK,DNA,HC,Non Maintenance,FP,115031.0,122803.39,10.5,9.48,2,2024-02-01,2026-03-31,DNA,Underrun,10955.33,12953.94,-782.29,0.945,0.967,0.0
CM24ACLEDX,CAREMARK,DX,HC,Non Maintenance,FP,13104.0,13104.0,4.0,4.0,1,2024-02-01,2026-03-31,DX,Overrun,3276.0,3276.0,28.53,0.859,0.871,0.0
CM24ACLEHILADM,CAREMARK,ADM,HC,Non Maintenance,FP,2684259.81,3880237.42,558.55,811.39,93,2024-02-01,2026-03-31,ADM,Overrun,4805.76,4782.21,11442.73,0.496,0.501,0.17
CM24ACLEIQE,CAREMARK,IQE,HC,Non Maintenance,FP,776575.27,1073125.27,179.35,242.45,30,2024-02-01,2026-03-31,IQE,Underrun,4329.94,4426.17,-16721.85,0.691,0.771,0.07
CM24ASSBHILADM,CAREMARK,ADM,HC,Maintenance,FP,749101.28,1199383.25,120.0,199.43,20,2024-01-01,2026-12-31,ADM,Underrun,6242.51,6014.06,-13755.41,0.538,0.546,0.2
CM24AWLMHILADM,CAREMARK,ADM,HC,Non Maintenance,FP,516515.0,516515.0,18.71,18.71,3,2024-01-10,2025-07-31,ADM,Overrun,27606.36,27606.36,4523.94,0.291,0.336,0.96
CM25APACHILADM,CAREMARK,ADM,HC,Non Maintenance,FP,81900.0,81900.0,12.11,12.11,2,2025-01-01,2025-12-31,ADM,Underrun,6763.01,6763.01,-794.08,0.626,0.807,0.0
CM25DOILEDGE,CAREMARK,EDGE,HC,Non Maintenance,FP,49880.0,49880.0,5.5,8.67,1,2025-07-01,2025-11-30,EDGE,Underrun,9069.09,5753.17,-4487.81,0.507,0.58,0.36
CM25ECEPBPOSERV,CAREMARK,BPOSERV,HC,Non Maintenance,FP,0.0,0.0,3.0,3.0,1,2025-01-01,2025-12-31,BPOSERV,Overrun,0.0,0.0,1515.0,0.0,0.0,0.0
CM25ECEPBPOTSO,CAREMARK,BPOTSO,HC,Non Maintenance,FP,25000.0,20585.41,0.0,0.0,1,2025-01-01,2025-12-31,BPOTSO,Underrun,,,0.0,1.0,1.0,
CM25ECEPECASDLY,CAREMARK,EAS,HC,Non Maintenance,FP,209900.0,95514.59,12.0,5.91,2,2025-01-01,2025-12-31,EAS,Overrun,17491.67,16161.52,4164.78,0.424,0.318,1.0
CM25HICFIQE,CAREMARK,IQE,HC,Maintenance,FP,34077.9,26874.12,0.22,0.24,1,2025-07-01,2027-11-10,IQE,Underrun,154899.55,111975.5,-1.95,0.422,0.631,0.0
CM25IQ2CIQE,CAREMARK,IQE,HC,Non Maintenance,FP,432216.0,447456.0,72.0,67.02,12,2025-01-01,2025-12-31,IQE,Underrun,6003.0,6676.45,-1325.89,0.641,0.698,0.15
CM25LASCHILADM,CAREMARK,ADM,HC,Non Maintenance,FP,208068.0,208068.0,38.5,35.41,6,2025-01-01,2025-12-31,ADM,Underrun,5404.36,5875.97,-4147.68,0.687,0.815,0.0
CM25MERPECASDLY,CAREMARK,EAS,HC,Non Maintenance,FP,384990.66,384990.66,42.86,43.07,7,2025-01-01,2025-12-31,EAS,Overrun,8982.52,8938.72,35777.56,0.662,0.577,0.14
CM25WKMEHILADM,CAREMARK,ADM,HC,Non Maintenance,FP,326219.0,326220.0,12.0,12.0,2,2025-08-01,2026-07-31,ADM,Overrun,27184.92,27185.0,23980.44,0.168,0.176,1.0
CM25WSMIHILADM,CAREMARK,ADM,HC,Non Maintenance,FP,110115.0,110115.0,24.5,24.5,4,2025-08-04,2026-01-23,ADM,Underrun,4494.49,4494.49,-471.87,0.443,0.387,0.16
CM25WSMIIQE,CAREMARK,IQE,HC,Non Maintenance,FP,50885.0,50885.0,15.0,16.93,2,2025-08-04,2026-01-23,IQE,Overrun,3392.33,3005.61,1086.83,0.655,0.727,0.0
CM29ACTQCIS,CAREMARK,CIS,HC,Maintenance,FP,191524.41,181407.61,23.03,22.19,4,2024-11-07,2025-10-31,CIS,Underrun,8316.3,8175.2,-1661.25,0.375,0.414,0.51
CM29DTSBDX,CAREMARK,DX,HC,Maintenance,FP,1163830.75,1337810.6,229.26,270.79,38,2020-09-21,2026-03-31,DX,Overrun,5076.47,4940.4,53704.5,0.684,0.615,0.16
CM29DTSBBPOSERV,CAREMARK,BPOSERV,HC,Maintenance,FP,875958.42,968463.72,270.22,287.97,45,2020-09-21,2026-03-31,BPOSERV,Overrun,3241.65,3363.07,7887.95,0.167,0.171,0.83
CM29DTSBCIS,CAREMARK,CIS,HC,Maintenance,FP,1621071.46,1803430.18,376.13,438.55,63,2020-09-21,2026-03-31,CIS,Overrun,4309.87,4112.26,9543.98,0.575,0.563,0.16
CM29DTSBDNA,CAREMARK,DNA,HC,Maintenance,FP,3308960.18,3646632.68,731.78,763.65,122,2020-09-21,2026-03-31,DNA,Underrun,4521.8,4775.27,-21022.04,0.595,0.607,0.16
CM29DTSBEAISDLY,CAREMARK,EAS,HC,Maintenance,FP,0.0,0.0,0.0,0.0,1,2020-09-21,2026-03-31,EAS,Underrun,,,0.0,0.0,0.0,
CM29DTSBECASDLY,CAREMARK,EAS,HC,Maintenance,FP,2069891.49,2362507.7,399.46,472.52,67,2020-09-21,2026-03-31,EAS,Overrun,5181.72,4999.8,38436.49,0.643,0.631,0.16
CM29DTSBENGCDPE,CAREMARK,ENG,HC,Maintenance,FP,159002.94,164684.61,56.99,56.99,9,2020-09-21,2026-03-31,ENG,Underrun,2790.01,2889.71,-385.44,0.425,0.522,0.0
CM29DTSBHILADM,CAREMARK,ADM,HC,Maintenance,FP,21410508.07,24435360.58,3586.43,4180.62,598,2020-09-21,2026-03-31,ADM,Overrun,5969.87,5844.91,248054.59,0.722,0.712,0.13
CM29DTSBIQE,CAREMARK,IQE,HC,Maintenance,FP,797726.32,814179.48,185.64,191.98,31,2020-09-21,2026-03-31,IQE,Underrun,4297.17,4240.96,-2975.85,0.56,0.567,0.14
CM29DTSBORCDLY,CAREMARK,EAS,HC,Maintenance,FP,74523.29,92946.84,20.93,24.12,3,2020-09-21,2026-03-31,EAS,Underrun,3560.6,3853.52,-1045.87,0.854,0.842,0.0
CM29IFSBCIS,CAREMARK,CIS,HC,Maintenance,FP,372341.24,519650.67,66.75,88.36,11,2020-09-21,2026-03-31,CIS,Overrun,5578.15,5881.06,93400.69,0.767,0.428,0.03
CM29IFSBDNA,CAREMARK,DNA,HC,Maintenance,FP,1248212.82,1036512.41,271.82,200.91,45,2020-09-21,2026-03-31,DNA,Underrun,4592.06,5159.09,-21264.27,0.636,0.776,0.08
CM29IFSBDX,CAREMARK,DX,HC,Maintenance,FP,0.0,0.0,0.0,0.0,1,2020-09-21,2026-03-31,DX,Underrun,,,-1369.8,0.0,0.0,
CM29IFSBECASDLY,CAREMARK,EAS,HC,Maintenance,FP,112400.15,136299.02,19.35,30.35,3,2020-09-21,2026-03-31,EAS,Overrun,5808.79,4490.91,197.79,0.807,0.678,0.0
CM29IFSBHILADM,CAREMARK,ADM,HC,Maintenance,FP,7870283.78,8684099.92,1417.11,1627.36,236,2020-09-21,2026-03-31,ADM,Overrun,5553.76,5336.31,189069.71,0.675,0.622,0.12
CM29IFSBIQE,CAREMARK,IQE,HC,Maintenance,FP,2286281.3,2408754.41,533.75,562.61,89,2020-09-21,2026-03-31,IQE,Overrun,4283.43,4281.39,15153.2,0.63,0.73,0.07
CM29IFSBORCDLY,CAREMARK,EAS,HC,Maintenance,FP,338008.53,338008.53,55.95,55.95,9,2020-09-21,2026-03-31,EAS,Underrun,6041.26,6041.26,0.0,0.641,0.64,0.23
CM29MDSBBPOTSO,CAREMARK,BPOTSO,HC,Maintenance,FP,2851815.36,2580815.36,0.0,0.0,1,2020-09-21,2026-03-31,BPOTSO,Underrun,,,0.0,1.0,1.0,
CM29MDSBCIS,CAREMARK,CIS,HC,Maintenance,FP,0.0,0.0,0.0,0.0,1,2020-09-21,2026-03-31,CIS,Underrun,,,0.0,0.0,0.0,
CM29MDSBDNA,CAREMARK,DNA,HC,Maintenance,FP,170296.4,170296.4,11.21,11.0,2,2020-09-21,2026-03-31,DNA,Underrun,15191.47,15481.49,-100.17,0.573,0.574,0.98
CM29MDSBDX,CAREMARK,DX,HC,Maintenance,FP,506194.12,506194.12,48.61,48.61,8,2020-09-21,2026-03-31,DX,Underrun,10413.37,10413.37,0.0,0.19,0.19,1.0
CM29MDSBEAISDLY,CAREMARK,EAS,HC,Maintenance,FP,0.0,0.0,0.0,0.0,1,2020-09-21,2026-03-31,EAS,Underrun,,,0.0,0.0,0.0,
CM29MDSBHILADM,CAREMARK,ADM,HC,Maintenance,FP,9977619.65,11489610.09,1293.95,1508.69,216,2020-09-21,2026-03-31,ADM,Overrun,7710.98,7615.62,152940.84,0.057,0.075,0.99
CM29MDSBIQE,CAREMARK,IQE,HC,Maintenance,FP,0.0,0.0,0.0,0.0,1,2020-09-21,2026-03-31,IQE,Underrun,,,0.0,0.0,0.0,
CMA1APZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,83664.0,58564.8,9.7,4.16,2,2025-01-01,2025-05-05,ADM,Underrun,8625.15,14078.08,-11272.39,0.355,0.382,0.52
CMAA7BT2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,38850.0,38850.0,14.94,14.88,2,2025-08-01,2025-11-14,ADM,Underrun,2600.4,2610.89,-3.36,0.652,0.791,0.0
CMAA9PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,153944.0,153944.0,24.0,22.0,4,2025-01-01,2025-12-31,ADM,Underrun,6414.33,6997.45,-2037.0,0.342,0.416,0.5
CMAB1PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,72122.0,72122.0,25.28,25.25,4,2024-05-09,2025-05-31,ADM,Underrun,2852.93,2856.32,-26.62,0.623,0.621,0.02
CMAB2PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,65308.0,65308.0,22.14,22.11,4,2024-05-09,2025-05-31,ADM,Underrun,2949.77,2953.78,-23.68,0.511,0.511,0.04
CMAB4PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,183000.0,183000.0,42.67,33.3,7,2024-12-02,2025-09-30,ADM,Overrun,4288.73,5495.5,40999.41,0.534,0.407,0.06
CMAB5PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,87500.0,87500.0,10.2,10.2,2,2025-04-01,2025-05-30,ADM,Underrun,8578.43,8578.43,-0.4,0.319,0.321,0.42
CMAB6PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,100000.0,100000.0,14.33,14.31,2,2025-09-15,2026-12-31,ADM,Underrun,6978.37,6988.12,-5.9,0.296,0.293,0.49
CMABEPZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,166080.0,166080.0,14.52,14.52,2,2025-01-01,2025-12-31,ADM,Overrun,11438.02,11438.02,16.34,0.313,0.333,0.83
CMABNBT2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,35625.0,35625.0,9.36,8.93,2,2025-02-12,2025-05-04,ADM,Underrun,3806.09,3989.36,-155.59,0.542,0.597,0.06
CMAC7PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,80000.0,80000.0,6.39,6.39,1,2025-04-14,2025-06-30,ADM,Overrun,12519.56,12519.56,8.05,0.304,0.327,0.67
CMAC8PZ2BPOSERV,CUMMINS,BPOSERV,COREMFG,Maintenance,FP,0.0,36400.0,3.57,3.57,1,2025-08-06,2026-06-30,BPOSERV,Underrun,0.0,10196.08,-36309.0,0.0,0.063,1.0
CMAC8PZ2MFGADM,CUMMINS,ADM,COREMFG,Maintenance,FP,308500.0,272100.0,23.43,25.3,4,2025-08-06,2026-06-30,ADM,Overrun,13166.88,10754.94,12600.92,0.358,0.328,0.91
CMACCSPZMFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,110000.0,110000.0,9.28,11.29,2,2025-08-01,2025-10-31,ADM,Overrun,11853.45,9743.14,10928.71,0.583,0.466,0.47
CMACMBBTMFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,300528.0,300528.0,63.57,66.41,11,2025-02-03,2025-12-31,ADM,Underrun,4727.51,4525.34,-23575.19,0.42,0.551,0.22
CMACNBBTDX,CUMMINS,DX,COREMFG,Non Maintenance,FP,425000.0,425001.13,54.37,60.84,9,2025-01-01,2025-12-31,DX,Overrun,7816.81,6985.55,50822.68,0.61,0.584,0.11
CMACNBBTMFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,553286.0,553284.87,34.34,36.34,6,2025-01-01,2025-12-31,ADM,Overrun,16112.0,15225.23,26641.86,0.092,0.179,0.93
CMACSBB2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,283702.0,283702.0,29.44,16.17,5,2025-05-12,2025-12-31,ADM,Overrun,9636.62,17544.96,71163.24,0.516,0.271,0.27
CMAD8PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,228000.0,228000.0,13.5,13.09,2,2025-08-12,2025-12-31,ADM,Underrun,16888.89,17417.88,-17190.35,0.273,0.288,1.0
CMADBUPZCRLADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,0.0,8500.0,4.6,2.43,1,2025-09-01,2026-09-30,ADM,Underrun,0.0,3497.94,-3341344.01,0.0,0.433,0.0
CMADBUPZMFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,384750.0,371500.0,34.94,37.11,6,2025-09-01,2026-09-30,ADM,Overrun,11011.73,10010.78,3424.37,0.0,0.459,0.45
CMADSPN5ORCDLY,CUMMINS,EAS,COREMFG,Maintenance,FP,6508860.0,6489940.0,2300.58,2310.48,383,2025-01-01,2029-12-31,EAS,Overrun,2829.23,2808.91,56410.1,0.262,0.282,0.08
CMAE2PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,250000.0,250000.0,67.0,64.0,11,2025-01-01,2025-12-31,ADM,Underrun,3731.34,3906.25,-2041.78,0.383,0.479,0.18
CMAE3PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,26000.0,39000.0,9.0,14.45,2,2025-04-01,2025-12-31,ADM,Overrun,2888.89,2698.96,1089.31,0.513,0.592,0.0
CMAE5PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,40600.0,40600.0,7.75,7.5,1,2025-05-01,2025-12-31,ADM,Overrun,5238.71,5413.33,2022.78,0.475,0.446,0.23
CMAE7BT2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,115830.0,122830.01,25.25,27.75,4,2025-07-01,2026-02-14,ADM,Underrun,4587.33,4426.31,-79.26,0.605,0.638,0.1
CMAESP2ZMFGADM,CUMMINS,ADM,COREMFG,Maintenance,FP,68125.0,68125.0,15.01,14.96,3,2025-07-28,2025-12-31,ADM,Underrun,4538.64,4553.81,-1575.28,0.496,0.473,0.15
CMAF5PZ2CRLADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,4048.0,4048.0,0.52,0.52,1,2025-01-15,2025-11-30,ADM,Underrun,7784.62,7784.62,0.0,0.946,0.946,0.0
CMAF5PZ2DX,CUMMINS,DX,COREMFG,Non Maintenance,FP,12800.0,21723.11,2.52,11.15,1,2025-01-15,2025-11-30,DX,Overrun,5079.37,1948.26,16702.05,0.52,,0.0
CMAF5PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,57520.0,237360.89,19.37,78.19,3,2025-01-15,2025-11-30,ADM,Underrun,2969.54,3035.69,-833.62,0.526,0.673,0.0
CMAF7PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,30300.0,34500.0,8.48,9.79,1,2025-03-17,2025-06-29,ADM,Underrun,3573.11,3524.0,-227.51,0.558,0.662,0.0
CMAF8PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,35652.0,35652.0,6.74,6.74,1,2025-04-01,2025-05-18,ADM,Underrun,5289.61,5289.61,-0.17,0.654,0.654,0.12
CMAF9BT2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,144540.0,181360.0,30.4,38.3,5,2025-06-02,2026-03-31,ADM,Overrun,4754.61,4735.25,4578.43,0.504,0.568,0.11
CMAG6PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,16350.0,16350.0,2.64,2.61,1,2025-09-15,2026-12-31,ADM,Underrun,6193.18,6264.37,-26.97,0.305,0.306,0.42
CMAGBPZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,221378.0,221378.0,49.38,47.7,8,2024-07-10,2025-07-31,ADM,Underrun,4483.15,4641.05,-13387.99,0.44,0.504,0.2
CMAGNBBPMFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,232810.0,232810.0,47.08,47.92,8,2025-05-01,2025-10-31,ADM,Overrun,4944.99,4858.31,1082.12,0.552,0.584,0.12
CMAGNBT2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,59520.0,59520.0,14.46,14.46,2,2025-02-17,2025-04-27,ADM,Overrun,4116.18,4116.18,55.98,0.529,0.574,0.08
CMAGR2MCMFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,29979.99,29979.99,10.59,10.59,2,2025-04-01,2025-06-30,ADM,Overrun,2830.97,2830.97,10.49,0.703,0.753,0.0
CMAGR3MCMFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,30000.0,30000.0,9.56,9.56,2,2025-07-01,2025-09-30,ADM,Overrun,3138.08,3138.08,9.24,0.717,0.745,0.0
CMAGYPZ2CRLADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,7998.81,7998.81,2.1,2.1,1,2024-07-10,2025-07-31,ADM,Underrun,3808.96,3808.96,0.0,0.442,0.444,0.0
CMAGYPZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,220475.59,220490.81,73.5,73.45,12,2024-07-10,2025-07-31,ADM,Underrun,2999.67,3001.92,-53.17,0.461,0.459,0.09
CMAH1PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,869843.0,869843.0,112.77,111.83,19,2025-01-01,2025-12-31,ADM,Underrun,7713.43,7778.26,-14326.7,0.391,0.362,0.36
CMAH2PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,865732.0,865732.0,112.93,106.77,19,2025-01-01,2025-12-31,ADM,Underrun,7666.09,8108.38,-104961.97,0.36,0.381,0.33
CMAH3PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,802496.0,802496.0,42.0,35.24,7,2025-01-01,2025-12-31,ADM,Underrun,19107.05,22772.3,-101450.57,0.286,0.343,1.0
CMAH4PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,618952.0,618952.0,75.98,75.66,13,2025-01-01,2025-12-31,ADM,Underrun,8146.25,8180.7,-682.9,0.376,0.431,0.47
CMAH5PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,146340.0,146340.0,8.25,7.48,1,2025-06-12,2025-12-31,ADM,Underrun,17738.18,19564.17,-11101.38,0.393,0.262,1.0
CMAHOPZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,60000.0,60000.0,7.5,7.49,1,2025-07-01,2025-12-31,ADM,Overrun,8000.0,8010.68,7.66,0.315,0.346,0.6
CMAHPPZ2MFGADM,CUMMINS,ADM,COREMFG,Maintenance,FP,60000.0,60000.0,8.0,5.02,1,2025-01-01,2025-06-30,ADM,Overrun,7500.0,11952.19,5199.01,0.382,0.348,0.5
CMAJEPZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,147200.0,147200.0,11.74,11.64,2,2025-05-05,2025-12-31,ADM,Underrun,12538.33,12646.05,-186.78,0.198,0.236,0.66
CMAL6BT2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,86980.0,86980.0,29.27,28.37,5,2025-06-09,2025-11-15,ADM,Underrun,2971.64,3065.91,-692.37,0.638,0.715,0.0
CMALLPZ2MFGADM,CUMMINS,ADM,COREMFG,Maintenance,FP,89442.0,89442.0,21.0,19.0,4,2025-01-01,2025-12-31,ADM,Underrun,4259.14,4707.47,-3672.24,0.49,0.461,0.14
CMAM5BT2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,27380.0,27380.0,6.73,6.73,1,2025-05-05,2025-06-15,ADM,Overrun,4068.35,4068.35,6.39,0.76,0.79,0.0
CMAM5BT2WD,CUMMINS,WD,COREMFG,Non Maintenance,FP,0.0,0.0,0.4,0.4,1,2025-05-05,2025-06-15,WD,Overrun,0.0,0.0,695.0,0.0,0.0,0.0
CMAMOBS2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,210300.0,239800.0,19.5,21.73,3,2025-01-01,2025-08-31,ADM,Underrun,10784.62,11035.43,-466.17,0.288,0.374,0.72
CMAMSHTPDNA,CUMMINS,DNA,COREMFG,Maintenance,FP,5526467.4,5526467.4,1572.61,1572.46,262,2024-09-16,2029-12-31,DNA,Underrun,3514.2,3514.54,-85802.98,0.596,0.608,0.11
CMAMSP2ZMFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,32000.01,32000.0,13.0,13.0,2,2025-07-01,2025-12-31,ADM,Overrun,2461.54,2461.54,20.6,0.658,0.69,0.0
CMAMSPZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,31000.0,31000.0,8.67,8.68,1,2025-01-01,2025-06-30,ADM,Overrun,3575.55,3571.43,43.06,0.502,0.553,0.0
CMAN9CH1MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,65680.0,65680.0,17.97,13.97,3,2025-09-01,2025-12-31,ADM,Underrun,3654.98,4701.5,-4131.25,0.512,0.575,0.11
CMANCPZ2MFGADM,CUMMINS,ADM,COREMFG,Maintenance,FP,2589999.0,2589999.0,716.25,716.69,119,2024-09-16,2029-12-31,ADM,Underrun,3616.05,3613.83,-399497.47,0.533,0.584,0.09
CMANRPZ2IQE,CUMMINS,IQE,COREMFG,Non Maintenance,FP,188704.0,176000.01,48.0,46.45,8,2025-01-01,2026-12-31,IQE,Overrun,3931.33,3789.02,1629.88,0.622,0.741,0.0
CMANRPZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,927296.0,939999.99,143.37,143.86,24,2025-01-01,2026-12-31,ADM,Overrun,6467.85,6534.13,20703.02,0.391,0.404,0.33
CMAO5PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,120167.0,120167.0,30.97,30.97,5,2025-04-01,2025-06-30,ADM,Overrun,3880.11,3880.11,35.84,0.613,0.632,0.0
CMAO6PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,137333.0,137333.0,35.8,35.8,6,2025-07-01,2025-09-30,ADM,Overrun,3836.12,3836.12,43.88,0.516,0.549,0.06
CMAODBT2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,140700.0,93800.0,12.03,7.55,2,2025-01-01,2025-09-15,ADM,Overrun,11695.76,12423.84,5476.88,0.334,0.31,0.83
CMAOGPZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,412016.0,289744.0,59.5,47.26,10,2025-01-01,2025-12-31,ADM,Underrun,6924.64,6130.85,-18659.56,0.355,0.388,0.42
CMAP5PZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,186000.0,186000.0,47.0,44.34,8,2025-01-01,2025-12-31,ADM,Overrun,3957.45,4194.86,4177.65,0.472,0.485,0.13
CMAPC2PZMFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,37970.0,12944.0,2.0,0.68,1,2025-03-01,2025-04-30,ADM,Underrun,18985.0,19035.29,-16.66,0.42,0.465,1.0
CMAPMBH2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,52240.0,77440.0,4.36,6.23,1,2025-04-21,2025-12-31,ADM,Underrun,11981.65,12430.18,-1272.73,0.295,0.32,0.77
CMAQDPZ2MFGADM,CUMMINS,ADM,COREMFG,Non Maintenance,FP,110880.0,110880.0,42.0,14.78,7,2025-01-01,2025-05-04,ADM,Underrun,2640.0,7502.03,-17255.43,0.67,0.737,0.0
